0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.038912024,0.014878027,0.011200962,0.044055182,0.0137552535,0.011425941,0.03301478,0.03257874,0.016571192,0.05575206,0.047611777,0.01012285,0.012043197,0.03139352,0.009451876,0.005593723,0.007650528,0.018094243,0.027755473,0.032636866,0.02716807,0.023326907,0.01678949,0.0262483,0.010907515,0.028126033,0.014063494,0.019246697,0.006586945,0.020110348,0.02178366,0.0304518,0.013642666,0.0091915475,0.017442508,0.0392535,0.02551359,0.03888021,0.009024244,0.0458958,0.018284218,0.006720045,0.02611714,0.0011484603,0.022165602,0.007277292,0.015130083,0.02614731,0.033048786,0.023313772,0.025989927,0.04047782,0.009171786,0.006152056,0.0025196988,0.019163905,0.029889254,0.017533584,0.018741075,0.0029644081,0.03654469,0.0067870296,0.024572533,0.014464754,0.014772215,0.026571764,0.008541618,0.024758827,0.030649552,0.0037671926,0.029841745,0.040756494,0.005599451,0.006984038,0.0015981403,0.030249067,0.024688791,0.028093321,0.047589663,0.053308222,0.012221777,0.0007617969,0.01101707,0.035664707,0.018356424,0.027486106,0.016560527,0.03378736,0.026101071,0.030157458,0.008420114,0.017460715,0.048981093,0.010930682,0.0004490904,0.012877115,0.035875756,0.015703281,0.0049323463,0.014165111
9,0.48024788,0.47049138,0.51342785,0.41035086,0.47947043,0.39101452,0.5549407,0.50979817,0.39605844,0.51253253,0.560471,0.41081545,0.46145406,0.49617872,0.4601636,0.27153608,0.6068407,0.39680693,0.5954014,0.28910393,0.49122712,0.38082716,0.44759643,0.2896999,0.34394652,0.36473033,0.32626322,0.40830737,0.47934183,0.43163252,0.38647187,0.31497905,0.49561474,0.39923507,0.48835692,0.3716557,0.41467452,0.41154346,0.5205267,0.4122916,0.42374688,0.49515584,0.4804351,0.33790535,0.59433985,0.29274103,0.4253202,0.3657289,0.6035488,0.28007028,0.54421985,0.43322182,0.44063416,0.28528208,0.36194298,0.43469027,0.37773553,0.27374557,0.44413286,0.40512726,0.6012122,0.38674948,0.34528208,0.29637316,0.34733525,0.3604501,0.518933,0.44700423,0.38850367,0.46305642,0.5332438,0.2760692,0.42211127,0.4457511,0.41275972,0.37334567,0.37668037,0.3105045,0.33358604,0.3479454,0.27473572,0.4500443,0.29663733,0.37427658,0.36090985,0.52273434,0.33957934,0.4200722,0.4018802,0.35274196,0.26252598,0.46601573,0.62112546,0.24366726,0.51779586,0.4550524,0.34505856,0.5167952,0.4855042,0.44960842
10,0.59288484,0.44690254,0.56209975,0.5433247,0.57338417,0.6096667,0.50411236,0.5558265,0.61619806,0.63278604,0.58625114,0.66207725,0.68147314,0.6885703,0.6178301,0.5547892,0.7488897,0.5288457,0.7573926,0.5899547,0.5345558,0.51939034,0.76037955,0.81261545,0.61218923,0.6764813,0.7734889,0.6163467,0.35366854,0.5474552,0.7493234,0.6156491,0.56928325,0.6814854,0.6530868,0.6283324,0.63002133,0.76028717,0.6807429,0.77749914,0.50576824,0.5460327,0.559717,0.8150483,0.6731876,0.44639727,0.766417,0.4696236,0.58763015,0.42449132,0.47121292,0.46655694,0.6403008,0.4063863,0.54508007,0.5421055,0.614079,0.56505764,0.7784098,0.63278604,0.63543314,0.36872324,0.60633165,0.6162106,0.7581876,0.6164562,0.71618825,0.5893628,0.532948,0.43512923,0.73738325,0.6710801,0.7107106,0.5383821,0.65837175,0.5844718,0.629952,0.7549703,0.72227865,0.71270555,0.5649421,0.88996273,0.74725986,0.6173051,0.5295231,0.666357,0.71348435,0.77068,0.42478794,0.6333658,0.5778963,0.59399825,0.67303497,0.6194597,0.5372337,0.5102803,0.5842973,0.3793482,0.5035624,0.7697604
