0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.11646026,0.07919312,0.060623903,0.04683737,0.05439834,0.091312386,0.064673275,0.107255444,0.07669595,0.089169025,0.08209904,0.06286118,0.0836204,0.06791399,0.081215814,0.067136616,0.054397464,0.08891676,0.09768764,0.13527411,0.07222743,0.1439283,0.025430564,0.08327699,0.08060234,0.041735325,0.04943974,0.08565194,0.055097617,0.07326394,0.07999461,0.09085469,0.07514077,0.11482562,0.042368494,0.0445617,0.02215033,0.07470974,0.09901691,0.07206955,0.04555241,0.028689312,0.08372396,0.12479034,0.07724133,0.08999633,0.12215528,0.06505349,0.05375331,0.04914016,0.07593159,0.078987464,0.040122032,0.058942053,0.1056549,0.014446115,0.09067356,0.087259404,0.12430072,0.046730462,0.04744491,0.1027914,0.04151846,0.054807972,0.043982383,0.07705016,0.062059212,0.08989003,0.0615339,0.05043591,0.1525421,0.094407044,0.095143996,0.06448026,0.041614655,0.11053637,0.083072774,0.11934622,0.140798,0.08050237,0.123905025,0.12621751,0.05210686,0.14169651,0.03175015,0.080301896,0.063897006,0.08321716,0.073795825,0.09396928,0.06253658,0.11407057,0.07169292,0.035844754,0.123906754,0.06388263,0.065276995,0.11947239,0.032942902,0.10710987
9,0.61468637,0.58698726,0.5016727,0.4721622,0.52658254,0.5818268,0.4362017,0.41840395,0.64798605,0.4389745,0.4674258,0.66517997,0.47658387,0.5691926,0.4586664,0.65167665,0.6521848,0.51718664,0.4650407,0.32334822,0.58914196,0.62042934,0.46548754,0.7222538,0.32963035,0.58203083,0.47040382,0.61041826,0.5252645,0.6369966,0.42590183,0.50317436,0.56811714,0.51360434,0.6962465,0.6064383,0.77514887,0.4673929,0.49653718,0.63818836,0.37843457,0.46546006,0.36450386,0.48762053,0.58259493,0.53205657,0.49013406,0.70616096,0.55455065,0.567314,0.64499396,0.44379133,0.4145819,0.4456342,0.59008545,0.4902562,0.58124566,0.5620089,0.49489486,0.6867074,0.7793616,0.5812244,0.64772457,0.61361295,0.5615582,0.5815738,0.76034606,0.49128118,0.5305899,0.49534982,0.5853304,0.44298607,0.71157765,0.49953544,0.45959854,0.54436284,0.5459255,0.51894957,0.46201965,0.3604478,0.43308547,0.6347713,0.7058548,0.41704065,0.6314771,0.694515,0.6890744,0.5805799,0.6048873,0.5588448,0.50625175,0.65212446,0.3971572,0.48071036,0.50770015,0.4206706,0.66838264,0.50118226,0.48431656,0.5221269
10,0.8301384,0.4822605,0.57144696,0.7531064,0.63816035,0.68984467,0.47429648,0.6108606,0.69950104,0.45230648,0.8097761,0.5838846,0.558663,0.7448592,0.77335316,0.5577752,0.70897967,0.7923735,0.8519244,0.752719,0.6320626,0.5477532,0.7566601,0.7963448,0.7331661,0.7122042,0.50555384,0.6366673,0.5297109,0.7306425,0.67804545,0.8004318,0.56593543,0.72552687,0.74616396,0.49485844,0.96043426,0.46462572,0.59341735,0.8063497,0.49185634,0.69780576,0.7491969,0.6202831,0.52248824,0.47341835,0.6063156,0.47836193,0.8387412,0.7074627,0.8850915,0.8033327,0.79710305,0.6521859,0.7359761,0.71817446,0.6368224,0.68509537,0.8047737,0.68185455,0.60963386,0.41070154,0.5470695,0.55895925,0.5656411,0.50384593,0.6312435,0.69286364,0.6003538,0.66430944,0.70166856,0.86102086,0.6103283,0.6810257,0.7631052,0.4829403,0.64584,0.6576679,0.5579878,0.5700963,0.59803814,0.49352765,0.89819175,0.6520845,0.63670266,0.5326605,0.65442646,0.80422014,0.75751257,0.5909933,0.6151422,0.75133276,0.70971847,0.82264334,0.4147811,0.6320365,0.46997792,0.6794001,0.5333729,0.6150476
