0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.13832489,0.13050681,0.1497214,0.13097844,0.13732553,0.12830879,0.098947436,0.14244679,0.12884669,0.15897287,0.10838083,0.13832489,0.13050681,0.14974417,0.10297534,0.13142219,0.12399502,0.13978103,0.09756984,0.12451948,0.11748322,0.13540553,0.09216434,0.11761677,0.11097141,0.12925082,0.08675884,0.11071408,0.10445963,0.11953403,0.081353344,0.10381139,0.097947836,0.11627636,0.07594786,0.09690869,0.09143603,0.1101416,0.07054235,0.09000599,0.084924236,0.10268428,0.06513685,0.08310328,0.07841244,0.09536828,0.05973136,0.076200575,0.07190065,0.10952344,0.24713136,0.16311748,0.029344691,0.0,0.18446447,0.02830385,0.0,0.0,0.034947105,0.19246571,0.049994595,0.189111,0.31609482,0.0,0.13978493,0.20803908,0.074273035,0.021442465,0.13154957,0.008355432,0.27266178,0.0,0.088893384,0.17729135,0.28164375,0.12117236,0.24686943,0.29618838,0.009950889,0.030685008,0.0,0.2536603,0.016391313,0.0,0.11060321,0.26709083,0.005487296,0.045649376,0.20271364,0.17304368,0.17152695,0.06751934,0.111617304,0.17384222,0.0,0.0,0.18863982,0.0,0.15160443,0.08285292
2,0.11008494,0.11779725,0.12577967,0.119035915,0.122687764,0.143619,0.12350791,0.114902556,0.11635806,0.14593303,0.11412788,0.11008494,0.11779725,0.1377815,0.10843528,0.104594484,0.111921184,0.132875,0.10274268,0.09910403,0.10604512,0.12673703,0.09705007,0.093613565,0.10016905,0.12074071,0.09135748,0.08812311,0.09429297,0.1144839,0.08566487,0.08263266,0.0884169,0.10978466,0.07997227,0.0771422,0.082540825,0.10366662,0.074279666,0.07165175,0.07666475,0.09681202,0.068587065,0.0661613,0.07078868,0.09292256,0.06289445,0.060670834,0.06491261,0.10084156,0.0,0.18234752,0.011475992,0.029246757,0.24926719,0.0,0.09083695,0.0,0.0,0.00040861766,0.0,0.051955704,0.04156713,0.0,0.00058765576,0.075151876,0.0032392163,0.32645085,0.27063346,0.037206672,0.080859266,0.21115547,0.1422458,0.0,0.13318062,0.17850544,0.22480196,0.18521194,0.09285004,0.22606051,0.0626851,0.087011725,0.2477026,0.30127713,0.0,0.0,0.0,0.173548,0.0,0.0,0.2437805,0.23141168,0.2266668,0.17168435,0.0,0.0,0.2606477,0.15610072,0.14961915,0.25822815
3,0.12077972,0.13125601,0.12665294,0.12557106,0.122076534,0.12885955,0.12539299,0.13308972,0.12898022,0.13486919,0.122502595,0.12077972,0.13125601,0.13152087,0.116398185,0.114761464,0.12471393,0.12292265,0.11029378,0.108743206,0.11817184,0.12018248,0.10418937,0.10272493,0.11162978,0.11379977,0.09808497,0.09670667,0.105087705,0.10952342,0.09198058,0.09068841,0.098545626,0.104034655,0.08587617,0.084670156,0.092003554,0.0991948,0.07977176,0.07865189,0.08546148,0.096530996,0.07366735,0.072633624,0.078919396,0.0907827,0.067562945,0.06661537,0.072377324,0.10587986,0.22291051,0.29106626,0.0,0.020808207,0.26762262,0.0,0.09318164,0.025901914,0.14950033,0.0,0.07590691,0.07740753,0.2683996,0.102460556,0.1079532,0.0,0.04443676,0.0,0.0,0.28281537,0.040199544,0.0,0.07728456,0.28996164,0.13750543,0.073117904,0.21658015,0.14613944,0.1271768,0.066092834,0.05533211,0.057756707,0.20715992,0.12194744,0.23822176,0.103168614,0.116939254,0.058018863,0.1825469,0.19226754,0.2620811,0.20258974,0.17404705,0.26795313,0.0,0.0,0.058120973,0.09401849,0.177731,0.24111862
4,0.1116026,0.12321864,0.10836878,0.12590197,0.115951955,0.12040142,0.11525378,0.113816775,0.117277935,0.121509224,0.11802598,0.1116026,0.12321864,0.11619554,0.11214503,0.10604283,0.11707806,0.11500697,0.10626409,0.10048305,0.11093749,0.10891216,0.10038315,0.09492328,0.104796916,0.10590367,0.09450221,0.0893635,0.09865634,0.101635434,0.08862127,0.083803736,0.092515774,0.09603364,0.08274033,0.07824396,0.0863752,0.09305714,0.07685939,0.0726842,0.08023462,0.089250796,0.07097844,0.06712443,0.07409405,0.08348466,0.0650975,0.061564654,0.067953475,0.09876247,0.21425341,0.076685466,0.30376416,0.10755556,0.23680909,0.3042869,0.11360471,0.107637785,0.0,0.13347419,0.03580899,0.116169214,0.11558468,0.13139534,0.049220636,0.20428306,0.25851482,0.0,0.13501245,0.031143539,0.24758111,0.11422835,0.14567092,0.0,0.25407746,0.08914942,0.07808184,0.20465663,0.0,0.21640453,0.09600626,0.070363514,0.0,0.1266895,0.28222907,0.0,0.21562068,0.07858181,0.25870314,0.15392669,0.0,0.028023152,0.115329206,0.0,0.2500352,0.0,0.0,0.0,0.074310526,0.25771147
5,0.09738475,0.10410531,0.10255821,0.10506764,0.106865644,0.106185175,0.097121194,0.107804954,0.1051542,0.11126377,0.09619727,0.09738475,0.10410531,0.10831001,0.09140331,0.092531405,0.098915935,0.10269759,0.08660934,0.08767808,0.093726575,0.09605724,0.08181538,0.082824744,0.08853721,0.09312001,0.07702141,0.07797141,0.08334784,0.088267095,0.07222745,0.07311806,0.07815849,0.08681372,0.06743349,0.06826473,0.072969116,0.081274346,0.062639534,0.06341139,0.06777975,0.07651368,0.057845566,0.05855805,0.06259038,0.07144657,0.053051602,0.053704716,0.057401024,0.08506863,0.0,0.1697437,0.0,0.20624155,0.24606667,0.19155136,0.071413524,0.27966726,0.0,0.0,0.07623165,0.024128253,0.26421347,0.29981026,0.0,0.0,0.12020067,0.10971154,0.27166826,0.0,0.27671388,0.05648811,0.0,0.0,0.051977083,0.23736314,0.007487741,0.14639384,0.18689218,0.19792771,0.0,0.030337995,0.0,0.0,0.1594184,0.09681491,0.19407731,0.0,0.048944343,0.049296178,0.07917247,0.0,0.19204724,0.08544247,0.061297618,0.0,0.0,0.21633515,0.2445719,0.0
6,0.09293339,0.09079779,0.09674952,0.09483966,0.09835213,0.09447506,0.08961456,0.09419803,0.100538425,0.10381576,0.09196662,0.09293339,0.09079779,0.09855808,0.0873832,0.08830163,0.08627283,0.095158994,0.08279978,0.083669856,0.08174783,0.09602298,0.07821635,0.07903809,0.07722285,0.08707126,0.07363292,0.07440633,0.072697856,0.08587113,0.06904949,0.06977456,0.06817287,0.08199561,0.06446607,0.0651428,0.06364789,0.073791645,0.059882633,0.060511038,0.0591229,0.07271155,0.055299215,0.05587927,0.054597918,0.068649694,0.05071578,0.051247507,0.050072927,0.07893564,0.0,0.0,0.19161214,0.0,0.0,0.18800272,0.0,0.010014293,0.13189629,0.041201085,0.16803472,0.15117721,0.2519583,0.21888214,0.14656562,0.00046463643,0.22525299,0.21056668,0.0,0.0,0.025075164,0.0,0.24250156,0.20824997,0.0,0.020512639,0.0,0.26043984,0.0,0.0,0.013199769,0.22858351,0.11339871,0.0,0.05558693,0.0,0.08699525,0.0100053195,0.117457815,0.17121196,0.24983987,0.0,0.0,0.037924632,0.012163055,0.20135862,0.18253392,0.066547364,0.110389136,0.013700642
7,0.10059168,0.099618055,0.10524655,0.09531735,0.09575008,0.10234116,0.09323261,0.1023025,0.09482261,0.10126703,0.09129,0.10059168,0.099618055,0.096147195,0.08673762,0.09557422,0.09464928,0.09418106,0.08218523,0.09055677,0.0896805,0.08845195,0.07763286,0.085539296,0.08471171,0.081905566,0.07308048,0.08052183,0.07974293,0.08032462,0.06852809,0.07550436,0.07477414,0.07725999,0.06397572,0.070486896,0.06980536,0.072474845,0.059423342,0.06546944,0.06483658,0.066793635,0.054870952,0.06045197,0.05986779,0.062191915,0.050318576,0.055434503,0.054899007,0.08124539,0.0,0.098009266,0.03798993,0.0,0.25894913,0.20248352,0.0,0.03241577,0.12634857,0.15163179,0.26815885,0.0,0.0,0.0,0.0,0.20739385,0.20966718,0.0,0.1720446,0.0,0.0,0.0,0.10279529,0.0,0.0,0.14876944,0.14927495,0.021232324,0.264864,0.0,0.0,0.22657335,0.03239933,0.16117314,0.115368806,0.20169848,0.15975724,0.10668908,0.0,0.0,0.17546788,0.1397664,0.11430225,0.0,0.25025272,0.0,0.2077536,0.08437807,0.0,0.0073787593
8,0.096072674,0.09579903,0.086150765,0.0785013,0.0925757,0.08668378,0.099226214,0.085960194,0.08804652,0.094881535,0.08819868,0.096072674,0.09579903,0.08673496,0.08379861,0.091278896,0.09101895,0.088671446,0.07939855,0.086485125,0.08623886,0.08339483,0.074998476,0.08169138,0.081458785,0.07839499,0.070598416,0.076897606,0.0766787,0.07285284,0.06619835,0.072103836,0.07189862,0.070855595,0.061798282,0.06731007,0.06711854,0.06658793,0.057398222,0.0625163,0.062338445,0.062127046,0.05299815,0.057722546,0.05755836,0.05820104,0.048598085,0.05292878,0.052778285,0.07663589,0.03811841,0.2861752,0.0,0.0,0.2869583,0.2009716,0.050404817,0.17898557,0.19909564,0.10891301,0.119851656,0.10791359,0.05683801,0.24794652,0.19187604,0.28459802,0.054912753,0.035876513,0.06368068,0.023280798,0.18309276,0.0,0.24643728,0.12861976,0.0,0.0013982656,0.07598845,0.10772063,0.14720388,0.18444699,0.22599666,0.0,0.0,0.24224454,0.0,0.16270617,0.18992361,0.0,0.0,0.12113357,0.017918915,0.06001171,0.15276045,0.0,0.06393976,0.0,0.043481745,0.031010954,0.0,0.0
9,0.07694627,0.08536965,0.07921472,0.08430634,0.07389001,0.0749134,0.07713282,0.07806038,0.07430894,0.086293116,0.08121696,0.07694627,0.08536965,0.08205336,0.07717174,0.0731146,0.081116796,0.07907491,0.07312654,0.06928292,0.07686396,0.07777337,0.06908133,0.06545125,0.07261111,0.073229186,0.06503612,0.06161957,0.068358265,0.07037042,0.0609909,0.057787895,0.064105414,0.06800095,0.056945696,0.053956218,0.05985257,0.06443503,0.052900475,0.050124537,0.055599727,0.063939705,0.04885527,0.04629286,0.051346883,0.058123473,0.04481006,0.042461183,0.047094036,0.06796288,0.154418,0.0,0.10929329,0.048414636,0.0,0.23561841,0.0,0.2713554,0.01361389,0.1141214,0.0,0.0687288,0.06531698,0.23283704,0.14226629,0.0,0.16980731,0.1866966,0.14321686,0.0,0.09376107,0.0,0.011768973,0.0,0.09902445,0.0,0.2055709,0.15701993,0.21908054,0.08698135,0.06700966,0.24976769,0.0,0.0,0.10082001,0.20896482,0.0,0.03746612,0.0,0.0,0.0,0.0,0.22856273,0.0,0.09383378,0.1731635,0.06714656,0.04376678,0.03210783,0.2341406
10,0.06678368,0.07288364,0.066460595,0.058311272,0.055053085,0.06681054,0.06583429,0.06000467,0.06265155,0.06770193,0.06262028,0.06678368,0.07288364,0.070217475,0.059499,0.063454226,0.06924919,0.07073524,0.05637771,0.06012477,0.065614745,0.06228485,0.053256426,0.056795314,0.061980292,0.059220735,0.050135143,0.053465858,0.058345832,0.057663158,0.047013856,0.050136402,0.05471138,0.054576676,0.04389257,0.046806946,0.051076926,0.050409265,0.040771287,0.043477494,0.047442477,0.05005993,0.037649997,0.04014804,0.04380802,0.046975996,0.034528714,0.036818583,0.040173568,0.05592602,0.21306466,0.056673322,0.0,0.19470155,0.03435029,0.17904748,0.23293191,0.08418895,0.0,0.0,0.16171524,0.0,0.074527524,0.0055141645,0.0,0.14713585,0.06368319,0.20519327,0.0,0.0,0.14267933,0.0,0.0,0.0,0.0,0.026770433,0.0,0.15816437,0.116509676,0.0,0.0,0.047846563,0.027632466,0.15046734,0.15166657,0.0,0.2110335,0.13310605,0.0,0.0,0.06339402,0.0,0.0,0.14528653,0.009571704,0.060930964,0.061664473,0.01910537,0.17758833,0.09155067
