0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.015176624,0.03355718,0.036381166,0.024685444,0.048300177,0.01828984,0.022645002,0.06619074,0.029700467,0.027807597,0.020931555,0.019048933,0.010912563,0.041668005,0.0161103,0.00796343,0.058360066,0.046735864,0.0082634,0.023281388,0.011172549,0.034535687,0.023808774,0.022758368,0.012260667,0.033645432,0.009234509,0.046555616,0.028953955,0.017703643,0.0499583,0.022615662,0.033669744,0.0048170057,0.015848728,0.024883106,0.030040078,0.0050250385,0.031031493,0.010832035,0.039199103,0.017741334,0.0015834426,0.053811654,0.025923332,0.009911052,0.028978352,0.013997776,0.038563702,0.027402243,0.0012297403,0.030287588,0.04498248,0.029382955,0.033936955,0.026524818,0.009312926,0.0132659795,0.022872204,0.029212631,0.009494001,0.017611064,0.0014568184,0.028100818,0.0029083213,0.035108496,0.0150811905,0.029498106,0.030285005,0.0069198045,0.035957754,0.012422785,0.035344608,0.030996153,0.027139703,0.020856567,0.0024694589,0.023522293,0.015652182,0.0055521126,0.029429222,0.02538166,0.011370231,0.028048545,0.034405004,0.058708563,0.017982163,0.024079826,0.05962014,0.0678243,0.021377072,0.040399782,0.018319068,0.05308739,0.0054196543,0.0026294028,0.043094017,0.019886516,0.013279931,0.053816777
9,0.6516957,0.32355714,0.3410905,0.48681223,0.32603028,0.51228964,0.35942826,0.3606541,0.4945478,0.3034323,0.41322342,0.6650738,0.31946248,0.4743887,0.52016824,0.41477862,0.37904432,0.62100416,0.4232342,0.46371594,0.51738816,0.4103601,0.47470847,0.5422407,0.20521055,0.39951533,0.33781734,0.48517224,0.44090897,0.4713107,0.49831337,0.54806805,0.54231334,0.35401836,0.41602814,0.46718204,0.29998818,0.50073874,0.4322718,0.49227718,0.68110734,0.4104972,0.47711855,0.5407523,0.5861171,0.45208672,0.3911751,0.34247956,0.498326,0.68792176,0.5400896,0.45251185,0.48117396,0.6651815,0.51908183,0.51408386,0.42782408,0.4260202,0.48671824,0.423622,0.59889305,0.5478226,0.6228159,0.24350803,0.58350676,0.39895394,0.5522906,0.43718907,0.5014397,0.58652794,0.29647577,0.6724181,0.5505521,0.43872058,0.5377795,0.30184817,0.5774878,0.50393164,0.5679769,0.47399828,0.3653233,0.40657097,0.31711504,0.29470578,0.361598,0.4619737,0.49347427,0.45956728,0.41424263,0.554992,0.49363545,0.45436805,0.66402894,0.46184623,0.5016044,0.54861,0.5545087,0.48377264,0.54791075,0.6262152
10,0.47221646,0.5352533,0.77795964,0.6787185,0.5747802,0.57571137,0.7895517,0.5776287,0.7330346,0.7656167,0.46382633,0.56572187,0.72432667,0.6158849,0.670747,0.5261564,0.6390394,0.784373,0.5907835,0.5990537,0.6312022,0.65158796,0.6925844,0.78211784,0.59908104,0.7882044,0.57611257,0.55653065,0.7060263,0.74111634,0.50320065,0.69366795,0.7478371,0.7004894,0.58036727,0.5898003,0.7558277,0.6047258,0.5602605,0.61464864,0.36411345,0.4882841,0.67166495,0.5695443,0.6166179,0.5503555,0.60253584,0.83989626,0.6052874,0.37376007,0.6364289,0.7859525,0.80425453,0.7214526,0.45728254,0.52670103,0.4964978,0.62870973,0.500561,0.59512985,0.75541997,0.60462004,0.58861214,0.43161178,0.8352895,0.5752463,0.555126,0.51282954,0.58883417,0.7505451,0.8465233,0.57253224,0.60289234,0.47722527,0.50719225,0.35462725,0.7156716,0.53800374,0.60730535,0.5839203,0.81376535,0.79242706,0.5868307,0.66876364,0.6656687,0.6786801,0.4916786,0.643685,0.66090244,0.5990629,0.66317004,0.6599685,0.4455962,0.42926955,0.71439844,0.38090047,0.540022,0.64249176,0.8641887,0.63730276
