0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.27431926,0.11568961,0.33656985,0.25253427,0.12951463,0.36903518,0.21556138,0.19313154,0.37435544,0.30484387,0.23893814,0.3982765,0.3645767,0.229272,0.24281447,0.24987829,0.23678306,0.32933545,0.24778122,0.14405034,0.21477307,0.14859277,0.14270115,0.2708259,0.15630913,0.33058947,0.14339356,0.21923853,0.3230138,0.3775726,0.16005781,0.2768473,0.06901289,0.17264278,0.119260654,0.14341399,0.1971855,0.36789697,0.057636492,0.20883828,0.2695918,0.39324966,0.20865698,0.17682149,0.07784499,0.20202594,0.22737157,0.19483177,0.22299922,0.35989442,0.32566187,0.0,0.31674942,0.29960606,0.31193426,0.506703,0.2992324,0.2503826,0.38753563,0.27024138,0.3896751,0.45577812,0.38635808,0.35258186,0.23167232,0.28394836,0.20379768,0.1846785,0.18626122,0.14769477,0.02201541,0.041969743,0.29400396,0.30011868,0.23354359,0.24426895,0.07979459,0.09445961,0.2968285,0.50394595,0.08940686,0.17801379,0.1821239,0.03650267,0.24146785,0.073787905,0.08405043,0.41659382,0.23634031,0.2837974,0.2362838,0.2618154,0.08600792,0.3698313,0.14214522,0.25343946,0.17186426,0.3498788,0.12179273,0.5203843
2,0.27681616,0.23193204,0.16195956,0.23394695,0.19899912,0.2652536,0.2389802,0.28874585,0.15733984,0.1864708,0.2945082,0.36915952,0.13589554,0.19668181,0.0920421,0.21483646,0.06728217,0.16504773,0.12943783,0.19211978,0.18352553,0.19454338,0.1707566,0.33358628,0.18810065,0.34342352,0.12672922,0.057838682,0.055928066,0.35331607,0.10486632,0.09208249,0.24166603,0.16204798,0.090034716,0.13686392,0.038844228,0.2644446,0.17987698,0.108033694,0.099942304,0.15000442,0.15073939,0.03691715,0.056892436,0.3608489,0.10640714,0.0,0.033436738,0.310804,0.41135818,0.08907619,0.04108156,0.42251694,0.37867132,0.3693321,0.22070685,0.34978944,0.0,0.031840786,0.17788166,0.24898943,0.0,0.3678906,0.057262395,0.38874018,0.0,0.27162462,0.20073216,0.20180316,0.22069919,0.28363585,0.3091515,0.36658612,0.0,0.5255014,0.0,0.0,0.23698185,0.36953887,0.06946775,0.0,0.3770407,0.20190519,0.026968658,0.014670482,0.17171408,0.096660085,0.37194404,0.03420856,0.0,0.18358247,0.32372767,0.011803131,0.22683151,0.31567922,0.14654832,0.110918775,0.0,0.32235596
3,0.15768963,0.14277226,0.12897001,0.3064003,0.13350606,0.12569068,0.24467082,0.087226406,0.3092156,0.091986045,0.10959845,0.26768637,0.05858469,0.09072763,0.13170567,0.15878819,0.11014959,0.1601796,0.19333777,0.20371069,0.1698458,0.13277777,0.053341974,0.24865164,0.29600555,0.17532772,0.20903239,0.10729991,0.16727555,0.30756372,0.110236615,0.2705716,0.15436669,0.3235778,0.014959018,0.027400967,0.041525263,0.090847254,0.003744922,0.012182052,0.005971629,0.2731139,0.0,0.036233302,0.15904096,0.14857584,0.21072789,0.044632934,0.10142114,0.0519015,0.08027423,0.0,0.3248983,0.106673814,0.017396767,0.3243538,0.04650126,0.16599514,0.3989922,0.2563256,0.0647655,0.10041018,0.0,0.20902964,0.25629753,0.3268993,0.0043140687,0.05227394,0.21415812,0.03795186,0.030905701,0.011279995,0.006159667,0.21735018,0.22478779,0.30301505,0.3396106,0.12912601,0.069754176,0.43819833,0.0,0.40835315,0.33904082,0.28588906,0.0,0.18439691,0.0,0.19559829,0.015681218,0.062144455,0.0,0.28064647,0.0,0.17662463,0.10560459,0.06477662,0.16698092,0.0,0.15575103,0.0
4,0.17450757,0.3018207,0.10775929,0.20565559,0.23252241,0.16826233,0.12034176,0.09602864,0.1004032,0.08416708,0.26865238,0.20099677,0.18232381,0.17763077,0.036494926,0.14391169,0.05871489,0.056819446,0.24150714,0.099273905,0.24776822,0.12181516,0.1668737,0.06796138,0.14376822,0.28015503,0.03105767,0.02896559,0.13026229,0.10492708,0.01866912,0.16243385,0.01705061,0.2867041,0.2424112,0.23259409,0.06913743,0.06215108,0.09248908,0.15051381,0.05238503,0.06620921,0.22031885,0.0,0.0,0.06589153,0.14991498,0.0,0.1281871,0.13710405,0.0,0.17814851,0.23057657,0.14347117,0.35230047,0.0,0.0,0.09686759,0.15135096,0.03997564,0.27777356,0.3902434,0.29625902,0.100493275,0.10779081,0.073349826,0.14591788,0.0,0.19480848,0.033665475,0.22057128,0.07912577,0.280465,0.18116312,0.0033799259,0.22626692,0.0,0.004603716,0.0,0.07497396,0.047396727,0.0,0.044157244,0.28092936,0.34508258,0.12406066,0.0,0.053981386,0.23335007,0.15103288,0.054411627,0.0,0.069630794,0.0,0.0,0.0601347,0.31058028,0.0,0.15062213,0.23565744
5,0.116839044,0.26510787,0.3265395,0.046339046,0.013572247,0.22072972,0.033112638,0.2806141,0.06502995,0.15392675,0.24882369,0.1467136,0.21380354,0.22761707,0.20934694,0.24041559,0.11206289,0.23697305,0.10535731,0.14981246,0.21208581,0.038559362,0.11205687,0.0,0.20758304,0.11083313,0.032372534,0.16573468,0.17930794,0.23985232,0.0,0.05542655,0.21465261,0.2960468,0.1923505,0.0212895,0.053189293,0.086231746,0.0,0.08503427,0.2182399,0.08819758,0.0024498503,0.0,0.034820046,0.22417796,0.16334671,0.1329165,0.21924669,0.24972764,0.18369642,0.45154896,0.47454795,0.023312403,0.13430345,0.4188874,0.0,0.12841386,0.15560682,0.0019949693,0.3644584,0.10597536,0.115726635,0.26974568,0.19924408,0.25318938,0.06177659,0.35333338,0.25097373,0.0,0.07547334,0.0,0.12812997,0.0,0.31781647,0.17539358,0.16103277,0.28698286,0.2688737,0.07668706,0.0,0.0,0.17696337,0.45592284,0.113629445,0.0,0.0,0.023788651,0.015444412,0.022480046,0.16474602,0.16637129,0.0,0.15746745,0.059950955,0.074396685,0.29126313,0.0,0.12690245,0.19644079
6,0.09808717,0.23214133,0.1651212,0.016909163,0.01550069,0.24511364,0.24470052,0.04621932,0.24016836,0.23275931,0.1657338,0.0,0.17681214,0.1167637,0.24653906,0.00029520452,0.2151767,0.15099095,0.13818322,0.0,0.058508024,0.14013253,0.20237601,0.1142126,0.15715604,0.11995905,0.045814093,0.064405754,0.07532165,0.021881098,0.0,0.0,0.12490171,0.1400204,0.0,0.16351682,0.19449534,0.11929025,0.09919963,0.054216877,0.011818186,0.04370473,0.0915811,0.0,0.1821521,0.12553889,0.1856681,0.0870637,0.0,0.0,0.1262722,0.1825726,0.0,0.15014178,0.14462347,0.09824275,0.40884858,0.19157517,0.08691536,0.3566428,0.34364182,0.0,0.13019715,0.10820229,0.25604227,0.0,0.3462496,0.22236556,0.052393984,0.0,0.21976513,0.15196426,0.012949011,0.0,0.2280687,0.0,0.10578501,0.25538298,0.0,0.20474,0.16023064,0.0,0.048211936,0.2492496,0.0,0.05401278,0.29212695,0.0,0.0,0.17847256,0.033597562,0.0,0.23730002,0.0,0.31804883,0.0,0.3570722,0.072534956,0.0,0.0
7,0.18877183,0.17981529,0.25124943,0.14384744,0.19382027,0.22794524,0.07184159,0.0,0.18371952,0.19561338,0.0,0.25848454,0.03373693,0.1892234,0.0,0.002394375,0.13223422,0.018149838,0.1652476,0.1832945,0.19116445,0.07374574,0.0,0.20186977,0.18332395,0.17884208,0.0,0.11494895,0.04767152,0.04328972,0.14917809,0.08682912,0.0,0.08183624,0.005501198,0.15567257,0.0,0.17350453,0.0,0.14075133,0.16315137,0.22325464,0.120347865,0.13782288,0.043178387,0.10333925,0.14586338,0.008261809,0.0,0.0,0.35522452,0.21976033,0.35248116,0.0,0.18651384,0.29947603,0.09241613,0.0,0.0,0.12501502,0.054719195,0.30045816,0.12929793,0.11697149,0.17361726,0.0,0.0,0.18442976,0.16867584,0.0,0.0022899576,0.17303272,0.0,0.0025047236,0.0,0.07762885,0.013752913,0.2869718,0.20927833,0.0,0.0,0.07946561,0.052849524,0.2566027,0.0,0.28099412,0.18158425,0.28998265,0.0,0.022530193,0.18249358,0.23250502,0.1531088,0.16364078,0.0749344,0.056142792,0.33122057,0.071953796,0.0,0.0
8,0.095388405,0.21436545,0.12903255,0.0,0.011048802,0.0,0.14969069,0.23958246,0.12979333,0.22353417,0.0,0.23596624,0.17848738,0.22420499,0.059837874,0.21838595,0.0,0.2520127,0.16566712,0.0,0.16940767,0.0065351627,0.13209158,0.020701924,0.20677541,0.06545196,0.22577633,0.16385011,0.05725486,0.07203023,0.0,0.08426183,0.055512954,0.0,0.07319319,0.0039102356,0.14509983,0.014649901,0.0,0.08254109,0.13121657,0.09838045,0.029160416,0.12692627,0.11491025,0.15185407,0.10344409,0.0,0.013753127,0.0,0.11498264,0.3177548,0.06991908,0.07827582,0.061092727,0.0,0.26842275,0.23672947,0.28791583,0.13879171,0.0,0.16599774,0.26122764,0.2994976,0.009929053,0.19476958,0.13757813,0.42903763,0.30204156,0.026829442,0.2850408,0.18774557,0.21234384,0.1712453,0.077803746,0.0026558621,0.0784822,0.037060384,0.0,0.12915,0.08380922,0.046739105,0.0,0.0,0.23105468,0.0,0.18409573,0.0,0.0,0.08454453,0.18249354,0.0,0.0,0.07685037,0.05814752,0.057825282,0.030346002,0.19253714,0.0,0.14959666
9,0.09779659,0.2301626,0.21778014,0.16165523,0.2544334,0.0,0.2704536,0.09215665,0.21794899,0.03148414,0.23827428,0.02195157,0.016730437,0.24635497,0.21443744,0.03211111,0.011805252,0.1073059,0.21293868,0.21204126,0.14397687,0.012861034,0.20173357,0.05837358,0.056493152,0.1477728,0.09042331,0.07853315,0.20606534,0.0679019,0.0,0.111649305,0.20555043,0.099752784,0.0,0.12509778,0.07320395,0.0,0.0,0.09579254,0.024854679,0.01695421,0.18634701,0.08996475,0.06916461,0.033757832,0.1259662,0.0,0.0,0.014003601,0.06979442,0.16356641,0.15985404,0.15586042,0.3705745,0.0,0.34858245,0.0,0.28679457,0.11472832,0.38692987,0.0,0.0,0.22472915,0.09672484,0.04029758,0.10044902,0.036705613,0.1061605,0.099063925,0.0,0.0,0.20302436,0.035896603,0.21648742,0.21158223,0.0,0.19186503,0.108070076,0.0,0.0,0.0,0.16074614,0.09952544,0.0,0.039343003,0.12734881,0.18003666,0.13973653,0.09189299,0.06860043,0.07206334,0.12271001,0.16049217,0.16526727,0.0,0.0,0.0,0.0,0.0
10,0.00900708,0.11048418,0.090779066,0.23010452,0.12197484,0.04305547,0.10846166,0.17827444,0.041277565,0.17278948,0.25656375,0.029566368,0.15091383,0.2518583,0.19112322,0.13986921,0.0,0.19408019,0.21841536,0.18650557,0.20658599,0.03721114,0.019004835,0.097329356,0.0,0.19849001,0.02127915,0.061495107,0.0,0.17638984,0.1577469,0.21573175,0.0,0.14199054,0.19445314,0.0,0.0,0.15871942,0.08120095,0.20276055,0.15546238,0.1318167,0.15998285,0.009285587,0.0,0.15578674,0.09827762,0.12691425,0.0,0.1085145,0.14996168,0.0,0.28481397,0.11936392,0.24245043,0.08215415,0.06496642,0.37412733,0.07063736,0.19740035,0.30595693,0.0,0.0,0.43545082,0.04166997,0.24803297,0.043340273,0.029101748,0.26839235,0.03424106,0.23117708,0.0,0.027019229,0.06623636,0.08740967,0.03701169,0.0,0.027182497,0.0,0.213451,0.05485664,0.17820287,0.056851797,0.1515573,0.15110809,0.0,0.0799908,0.025015,0.0,0.18661226,0.31193444,0.0900544,0.018491417,0.16268204,0.09787532,0.0,0.24537125,0.0,0.07251738,0.0
