0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.020788016,0.05047748,0.03074539,0.004555481,0.018565895,0.024767766,0.04114088,0.054597918,0.050744925,0.057913702,0.0854315,0.0257733,0.05911787,0.028167512,0.038968217,0.026724368,0.034183893,0.030091798,0.04533362,0.049956392,0.023395816,0.08032441,0.04623374,0.028992284,0.03556292,0.039275363,0.0434845,0.065247394,0.036998212,0.04987621,0.0028147083,0.033627663,0.043793708,0.019224366,0.029149966,0.024172476,0.049199946,0.019021612,0.03258946,0.007042554,0.029459244,0.040044058,0.07992153,0.044754673,0.0323536,0.017119149,0.038995825,0.031880286,0.0249946,0.03762238,0.019257689,0.039652124,0.045338903,0.04386366,0.013019863,0.011896435,0.09002777,0.0077243554,0.039033566,0.03000876,0.046921637,0.060571045,0.047627177,0.03329869,0.054041207,0.04524563,0.054380026,0.01828845,0.034276273,0.04421116,0.037555996,0.029872205,0.030973013,0.02953919,0.012745878,0.02929023,0.027177345,0.062463492,0.03634062,0.055482518,0.03717478,0.040913634,0.035834406,0.021329809,0.027965525,0.016432185,0.046818037,0.041250076,0.026916878,0.05504205,0.039411973,0.034341224,0.069039896,0.04887801,0.043892104,0.060496632,0.039146174,0.032987468,0.08242129,0.03363092
9,0.57207656,0.5161061,0.38411602,0.47577018,0.4644859,0.5066048,0.48322538,0.62861615,0.49299362,0.55872047,0.403298,0.5352282,0.5181579,0.37327203,0.54703146,0.5902632,0.56413454,0.26006588,0.49061128,0.47109172,0.5200981,0.49355638,0.5774637,0.48780656,0.5400152,0.4376702,0.40558374,0.56780374,0.5796887,0.38529935,0.34356475,0.5844408,0.34865507,0.4395626,0.45956916,0.4854388,0.49791586,0.5094778,0.4968893,0.45188543,0.3970162,0.6305343,0.6852764,0.47761452,0.4669822,0.54310334,0.68577635,0.4649607,0.4633708,0.49635437,0.5184773,0.6155538,0.38884416,0.43009707,0.47555518,0.62451494,0.37213734,0.5117745,0.42104995,0.5264615,0.5435486,0.44677147,0.40790772,0.3584952,0.54465526,0.4326115,0.4472287,0.6813697,0.5662471,0.46456307,0.5060274,0.47665104,0.44671562,0.5108295,0.5490176,0.4940872,0.64885676,0.40292156,0.35148787,0.37969697,0.46490124,0.41739732,0.48733094,0.5460236,0.45387447,0.45396703,0.60774773,0.528408,0.39487657,0.56248575,0.47338107,0.46132112,0.42013076,0.46075943,0.46186107,0.4185163,0.4688204,0.1609756,0.5346085,0.39127564
10,0.3096213,0.7610272,0.49497837,0.7289506,0.6257798,0.50979525,0.6895767,0.53991425,0.7126042,0.6816549,0.5459963,0.7770741,0.4423878,0.53528535,0.4203757,0.6882403,0.7233766,0.69055545,0.70950025,0.6679607,0.58564085,0.74651337,0.75263834,0.7338611,0.68024,0.7552776,0.36730376,0.6544276,0.5172437,0.67689246,0.6051181,0.5794471,0.6387555,0.48736882,0.44218603,0.68680817,0.6021373,0.62867314,0.69605976,0.5159342,0.5618905,0.599361,0.6750578,0.8101682,0.5939946,0.62297434,0.59344643,0.5595507,0.7222188,0.85930467,0.6500998,0.651545,0.58016163,0.6736498,0.5541295,0.75865847,0.71929514,0.66788346,0.8106514,0.83751565,0.7344638,0.45929635,0.6272342,0.6446111,0.46754247,0.52210355,0.4875248,0.66565335,0.51808673,0.7111775,0.80770177,0.5570837,0.6130096,0.6772989,0.6590836,0.67836314,0.7482821,0.78378683,0.4995759,0.76870745,0.6871605,0.523715,0.59009427,0.36217257,0.79984796,0.62120247,0.4935457,0.6646305,0.6486512,0.7853801,0.72443086,0.51487947,0.5894936,0.61714137,0.5865504,0.6308998,0.6590467,0.6165169,0.48347023,0.7799774
