0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.077304654,0.0,0.14490567,0.0,0.0,0.0,0.009023964,0.15133962,0.053610582,0.16484213,0.15136738,0.07771109,0.09841316,0.16616382,0.0,0.0120089175,0.0058514713,0.14249052,0.088781066,0.12532482,0.0,0.092098385,0.0,0.0,0.07269961,0.082502365,0.0,0.15753993,0.010449643,0.023768064,0.0,0.0,0.0,0.002012617,0.0742953,0.0,0.055435564,0.07494556,0.0007560204,0.06543353,0.0,0.0,0.0,0.0,0.0,0.026454242,0.09190828,0.084051244,0.0,0.17572623,0.11374335,0.10891531,0.2545329,0.0,0.0,0.0,0.0,0.0,0.19232558,0.0,0.14132571,0.0,0.0060087726,0.0,0.16132459,0.0,0.05855489,0.25791618,0.053550217,0.21500508,0.10657546,0.007474638,0.07343153,0.0,0.043119878,0.0,0.0,0.35065114,0.18353853,0.0,0.17659916,0.17208101,0.0,0.043443434,0.0,0.0,0.0,0.0,0.067251086,0.0,0.14440636,0.1622564,0.032416485,0.0,0.11380241,0.02660412,0.0,0.010871375,0.013743625,0.3285645
2,0.06897184,0.18870592,0.024281733,0.13203453,0.0,0.119895265,0.0074206246,0.17612533,0.13951495,0.15348074,0.1742003,0.10462308,0.028428894,0.1615979,0.006864452,0.04447015,0.1528489,0.068302296,0.14494598,0.057218015,0.2053781,0.081065066,0.11254915,0.063182935,0.11947231,0.18411812,0.17085043,0.1658664,0.11412803,0.1237433,0.15514752,0.033752758,0.12552804,0.092999205,0.17936787,0.054092526,0.15186353,0.0,0.1278235,0.16707398,0.13957289,0.079677165,0.029254992,0.0,0.10555288,0.13864514,0.05110205,0.059858233,0.098882616,0.1861882,0.0,0.28648603,0.1558906,0.23633894,0.09504234,0.1914272,0.0,0.30538976,0.03729481,0.31274253,0.19873549,0.2380549,0.023056285,0.20189624,0.19672398,0.13695434,0.28325695,0.0,0.1527281,0.04706176,0.30542448,0.0,0.013056642,0.0,0.0031526745,0.15288566,0.03358947,0.048243932,0.0,0.0,0.09398244,0.15587607,0.0,0.047970254,0.36212334,0.0,0.20334576,0.11092035,0.054640427,0.1501333,0.06298635,0.23947124,0.0,0.0,0.07977441,0.20722838,0.20282769,0.12786832,0.0,0.071663775
3,0.077434324,0.042561322,0.07783545,0.0,0.015894815,0.109199464,0.20045502,0.12382549,0.004364372,0.031084964,0.05800459,0.20536084,0.0,0.17102176,0.16309783,0.11172728,0.18108962,0.049526565,0.18726619,0.075724036,0.19282,0.12201515,0.13795416,0.18191554,0.09936208,0.0054840883,0.097100824,0.08534156,0.16738349,0.0,0.051804613,0.107748866,0.10810027,0.17751122,0.01380561,0.011580345,0.05021781,0.10369245,0.0,0.034540873,0.05435834,0.16732492,0.009711621,0.0,0.0,0.036527395,0.031683892,0.04422906,0.048052594,0.0,0.25678733,0.0,0.04389563,0.0,0.15321569,0.053931497,0.2141473,0.24278243,0.0,0.10323922,0.20569958,0.2084008,0.04673192,0.25604787,0.3031522,0.025824739,0.27920786,0.0,0.23170121,0.062547304,0.032619867,0.02320735,0.024035309,0.2576529,0.12956657,0.090375125,0.2472131,0.16316281,0.27618766,0.0,0.0736696,0.21775894,0.03784806,0.008176632,0.097557776,0.0,0.042542752,0.07222629,0.031058246,0.18032311,0.0,0.19176345,0.0,0.0,0.14491566,0.0,0.062924154,0.0,0.058480468,0.0
4,0.19096605,0.09751646,0.0,0.01493395,0.105999306,0.18483694,0.018038725,0.018059617,0.18355905,0.0,0.05761847,0.051655058,0.08013862,0.072236374,0.060819514,0.15230747,0.1756461,0.00094257854,0.055326235,0.012445268,0.019845206,0.055237837,0.012384737,0.0,0.013017782,0.013463847,0.08780969,0.060134422,0.028701773,0.0,0.010542183,0.1491611,0.00836867,0.13845547,0.10845911,0.17103077,0.0,0.15312988,0.111399315,0.010385529,0.0,0.0085526975,0.0,0.09747659,0.0,0.0401159,0.033321485,0.007240285,0.12758961,0.0,0.25788438,0.29353368,0.15660211,0.077511884,0.124708675,0.12833361,0.17973495,0.0,0.21437095,0.13900332,0.050062988,0.0,0.21526906,0.060211252,0.0,0.2524547,0.27068627,0.044093337,0.0015078436,0.0,0.21484223,0.2144306,0.0,0.0,0.0,0.07930213,0.22270302,0.0,0.025960859,0.19465506,0.093642995,0.2776032,0.0,0.23684645,0.15905763,0.1419637,0.15676247,0.3417598,0.041754015,0.0599377,0.0,0.101736985,0.0,0.1758083,0.0,0.1078404,0.10980956,0.0,0.113684975,0.11306916
5,0.025054188,0.16150086,0.1221112,0.13261619,0.044635817,0.17263433,0.0,0.13702977,0.1575147,0.12735039,0.056410667,0.0,0.11301089,0.090930894,0.17847008,0.042820092,0.14797977,0.04779463,0.023158645,0.15486498,0.032562092,0.034948263,0.0,0.15302838,0.07061114,0.04215813,0.012027771,0.15661326,0.10865572,0.16086398,0.027227985,0.07617654,0.023323499,0.0,0.0,0.0,0.0381435,0.0,0.104751356,0.035942663,0.13480915,0.0,0.1430366,0.0,0.0,0.0,0.086306594,0.0,0.0,0.0,0.18947467,0.15486325,0.0,0.21926296,0.0,0.0,0.101403266,0.20592546,0.13051146,0.046191126,0.23541768,0.05567441,0.110185646,0.25726533,0.19556828,0.00925402,0.334362,0.0077690175,0.15315564,0.11421601,0.09922027,0.10029961,0.04712881,0.0115442965,0.0,0.0,0.053359035,0.22684976,0.29744452,0.3576518,0.0876286,0.13790467,0.115173995,0.12370238,0.047592044,0.042603303,0.0,0.17432018,0.2000368,0.2137111,0.30226383,0.1834966,0.054927982,0.098181084,0.0,0.017966568,0.2522589,0.054150272,0.08483041,0.0
6,0.0,0.04853559,0.090998024,0.0,0.034435607,0.13026363,0.13230163,0.1358684,0.0,0.0,0.096924506,0.038176104,0.0,0.14525157,0.1591363,0.10191426,0.03443922,0.0,0.17439178,0.03745947,0.16743311,0.09437456,0.039867286,0.10305716,0.12961933,0.14913847,0.08538195,0.024837904,0.1453521,0.11219719,0.02055713,0.1056779,0.13462852,0.028089488,0.0,0.0837811,0.056653026,0.0,0.14025633,0.066898264,0.0,0.14396554,0.079105504,0.029397242,0.0,0.12611915,0.0,0.0,0.07520415,0.12371634,0.0,0.0,0.052578226,0.0,0.0,0.06621658,0.11752931,0.3214192,0.0,0.09546299,0.29500225,0.12316959,0.0,0.15303345,0.18000588,0.1571793,0.11163809,0.12260346,0.0026739475,0.11862551,0.35625184,0.22478129,0.0,0.13207228,0.0,0.0,0.09307949,0.0,0.05583968,0.13384026,0.031755954,0.0,0.1012881,0.030920787,0.124327704,0.0,0.03345866,0.12995411,0.18507609,0.21336144,0.0,0.21652156,0.0,0.015277392,0.0,0.0,0.091895655,0.0,0.0,0.32263818
7,0.018248916,0.15218657,0.14991233,0.0037388515,0.0,0.0,0.0,0.12734316,0.0,0.1509558,0.058100376,0.03197668,0.14251323,0.037299514,0.058646567,0.15290768,0.024501186,0.13146295,0.0,0.02451186,0.14035262,0.11568653,0.012549883,0.0,0.16578193,0.046346296,0.085107595,0.15220265,0.0,0.0,0.14488722,0.0,0.10634561,0.017647063,0.0037067814,0.0,0.015759118,0.0,0.123763755,0.0,0.00761035,0.107164875,0.002727289,0.0,0.0,0.056992274,0.087859094,0.0,0.0,0.0030645512,0.05282275,0.013958212,0.09277424,0.01095371,0.13674596,0.18186675,0.0,0.2450674,0.05962106,0.027763277,0.0,0.0,0.09924577,0.0,0.23648347,0.0,0.0,0.15963592,0.0,0.20447263,0.21387598,0.159302,0.0,0.12270621,0.023169387,0.17462009,0.0,0.09692704,0.062829964,0.0,0.08658332,0.18715951,0.0,0.094743945,0.0,0.13684838,0.0,0.0,0.17828813,0.12645534,0.16418672,0.27041575,0.0,0.0,0.0,0.0,0.0,0.09727566,0.1873296,0.0
8,0.06617207,0.032141704,0.0,0.0,0.14146033,0.13007732,0.048474327,0.0,0.018117746,0.09053891,0.057205923,0.009327584,0.0033016652,0.0,0.16180493,0.14004573,0.14757217,0.106842816,0.06371615,0.08835959,0.0,0.0,0.064147875,0.034298234,0.07399898,0.113040484,0.076515175,0.0,0.13710439,0.0,0.13938625,0.0,0.0,0.0,0.0,0.027923185,0.07250351,0.038159598,0.099278286,0.033279065,0.10277018,0.05988597,0.075363114,0.04330151,0.10517155,0.004924985,0.029481832,0.0,0.0,0.0,0.07932224,0.23070048,0.008026802,0.06255338,0.09331507,0.18648115,0.0,0.0,0.05502361,0.24925137,0.12113462,0.0,0.023456937,0.19701411,0.08204083,0.18857533,0.2279539,0.112218894,0.20337267,0.0,0.07003556,0.0,0.0,0.0,0.10110986,0.13356966,0.261618,0.04734428,0.19146745,0.0,0.040154938,0.047441356,0.0,0.0,0.0,0.15959525,0.019623758,0.0,0.058769993,0.08916978,0.0,0.0,0.13758154,0.0,0.19999723,0.057312056,0.038082235,0.0,0.0,0.0
9,0.0,0.0,0.044957425,0.0042234883,0.12372849,0.0,0.15451029,0.0,0.07331793,0.055180233,0.0,0.065272704,0.0,0.08471769,0.03766132,0.06704898,0.017337719,0.13216077,0.09918776,0.1185727,0.08658335,0.07222875,0.0043073446,0.03135339,0.0,0.13408597,0.0,0.0,0.034875095,0.096447304,0.1449566,0.020837298,0.053607233,0.0,0.03990044,0.028405193,0.0,0.04287286,0.0,0.0,0.0,0.11803165,0.053278055,0.0,0.014888313,0.0,0.08421032,0.0,0.0020934432,0.1079113,0.0,0.0,0.22085525,0.067403115,0.13204125,0.0,0.28950745,0.0,0.0,0.12171696,0.19283907,0.0,0.11068458,0.006330184,0.0,0.16702002,0.0,0.03499745,0.092351645,0.092080064,0.21942924,0.0,0.0,0.0,0.18663359,0.12706302,0.18416585,0.059157774,0.0,0.15834498,0.23596108,0.0,0.07238808,0.0,0.14941318,0.017394297,0.0,0.0,0.0,0.10400433,0.0,0.16363631,0.0,0.0,0.0,0.009544907,0.0,0.0,0.0,0.25498867
10,0.016980149,0.09547729,0.11379544,0.0106268395,0.17197537,0.0,0.11943905,0.050200883,0.012728646,0.07650535,0.07444724,0.13624115,0.0068411636,0.0,0.1234322,0.0,0.095209904,0.097047895,0.06510197,0.0,0.0,0.056062534,0.0,0.025457328,0.1593528,0.07923861,0.058413357,0.024436956,0.12492639,0.0,0.0,0.0,0.0,0.0,0.055973303,0.03037277,0.1211311,0.12653062,0.0,0.032803364,0.12303073,0.090675674,0.117893115,0.1161853,0.0,0.013720961,0.10032562,0.08479434,0.099849276,0.0,0.17027858,0.18883878,0.13345075,0.074535444,0.19882572,0.13009894,0.23261043,0.15390651,0.0,0.17709549,0.1415095,0.33503902,0.0,0.051438957,0.30420765,0.0,0.2393921,0.03007832,0.0,0.0,0.13410379,0.0,0.0,0.12691015,0.2945598,0.15520687,0.041904684,0.15598848,0.15888222,0.14885898,0.0,0.11008319,0.0,0.0,0.07810197,0.0,0.0,0.021864962,0.0,0.16650236,0.042757254,0.20547253,0.116153255,0.19745384,0.11837166,0.1721168,0.0,0.23055279,0.21667668,0.1629041
