0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.016892735,0.0021076978,0.003140437,0.011454702,0.026131282,0.022510478,0.0,0.006629519,0.0062643797,0.023411686,0.0033118173,0.0066739907,0.0011782655,0.008353115,0.00021040262,0.007836104,0.014702913,0.007218287,0.009701278,0.010269452,0.011106435,0.008932266,0.013167224,0.007654967,0.019102924,0.008796593,0.009139981,0.014310296,0.017686762,0.021914074,0.020524573,0.006624148,0.010799083,0.0147651555,0.016439576,0.0073135006,0.00673562,0.010182647,0.0119548915,0.004490224,0.004807592,0.0058822967,0.0108796945,0.013679253,0.026702104,0.03062082,0.020707032,0.008583775,0.003432698,0.015090664,0.0019518902,0.0043453663,0.0031475332,0.013373288,0.0043918844,0.0172921,0.009094984,0.013828051,0.0118887955,0.0058468003,0.008266548,0.0125526,0.0084459325,0.016686153,0.01235116,0.0146964,0.008749826,0.0016189314,0.0013105446,0.004016597,0.0024388034,0.01254549,0.0071030883,0.010276597,0.00090194255,0.008193765,0.01994759,0.0061180172,0.00363807,0.0033327278,0.0054676747,0.0010926039,0.0018905172,0.01620686,0.013122197,0.014246205,0.003747002,0.0020248431,0.010362322,0.0007595314,0.021111658,0.0104354825,0.00054190884,0.006960355,0.009111127,0.004028371,0.007991527,0.008200721,0.011321321,0.010350748
9,0.5095423,0.37885302,0.4090919,0.38256836,0.26614776,0.27641928,0.41882774,0.58863837,0.32258478,0.33856165,0.5472941,0.3688179,0.48404342,0.49376506,0.21989256,0.34282416,0.37458855,0.62857944,0.5357414,0.56142396,0.3315436,0.33418918,0.51863205,0.31717902,0.36871776,0.48642394,0.35661134,0.48993662,0.29494694,0.5269663,0.51698947,0.38408524,0.58143723,0.55776376,0.38303748,0.38878974,0.5951918,0.6191197,0.47451553,0.52712554,0.41660497,0.3573423,0.6083568,0.56186694,0.48587316,0.4432272,0.5325738,0.22243099,0.29463992,0.37729695,0.36275896,0.43029574,0.6594304,0.40709534,0.5675839,0.2708631,0.5016295,0.28593913,0.45435935,0.37713188,0.3839976,0.5991871,0.6100596,0.4162145,0.44721365,0.43561482,0.3206514,0.43375066,0.5027141,0.39381197,0.39444715,0.49205112,0.34245345,0.46415523,0.5176931,0.31185487,0.64494985,0.45356694,0.54786223,0.46606076,0.47129208,0.376916,0.26976457,0.46451265,0.31950387,0.47049707,0.7034873,0.13209295,0.22727396,0.44765937,0.3154489,0.4285222,0.32163295,0.559697,0.4797694,0.51309556,0.609758,0.30880553,0.49844268,0.44899192
10,0.7729549,0.546459,0.5241178,0.71463156,0.57652456,0.8084425,0.4536259,0.7085786,0.46050435,0.6914701,0.6710173,0.6972921,0.7844971,0.6916697,0.733808,0.50475216,0.5276994,0.74444926,0.53498584,0.6570715,0.76211786,0.7794023,0.44145158,0.6286263,0.6223106,0.7658037,0.6879289,0.65608335,0.59909284,0.6798246,0.5773245,0.4560634,0.6727789,0.7272986,0.6499732,0.66994876,0.545563,0.67847633,0.6533867,0.9498976,0.27077037,0.5793403,0.57815766,0.6362043,0.63079274,0.68283063,0.6443764,0.48466215,0.81906503,0.4673167,0.6781988,0.7717418,0.65203404,0.50178117,0.77204895,0.61753935,0.784307,0.6126242,0.66236705,0.56939566,0.55434024,0.5223671,0.693084,0.5914992,0.34770548,0.506914,0.56340533,0.57001925,0.84654105,0.5406603,0.8374821,0.60109454,0.72903913,0.85944223,0.37819058,0.80686575,0.53718793,0.64790195,0.8555448,0.6204163,0.53302485,0.5111289,0.714823,0.4995635,0.6394961,0.80625874,0.5116538,0.7414098,0.807308,0.67671156,0.35753834,0.4578672,0.5099536,0.66054165,0.7050224,0.4246638,0.5322076,0.51211387,0.7218729,0.7471312
