0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.14204267,0.01990214,0.08653567,0.08951399,0.048586488,0.09508678,0.15537451,0.12703219,0.16876894,0.10993593,0.043337714,0.052952398,0.105102755,0.08385771,0.08329682,0.036305156,0.09912584,0.09458396,0.14444503,0.111001715,0.025515433,0.052620523,0.080777414,0.14510326,0.060506213,0.10680703,0.03434748,0.054848023,0.14394166,0.09369638,0.09747772,0.06095421,0.026388766,0.07982761,0.10564762,0.11188918,0.057761148,0.0971493,0.08814553,0.11259042,0.07271256,0.024155982,0.12654974,0.041253813,0.04865518,0.088030696,0.09245988,0.07766862,0.0689788,0.083478846,0.08726718,0.092096746,0.05045579,0.18770714,0.11077709,0.07294816,0.09209705,0.05404396,0.10558507,0.06311839,0.098339275,0.105948605,0.03424912,0.102061175,0.03978732,0.076323114,0.058554705,0.11527196,0.06269618,0.07544684,0.06988878,0.115740016,0.15743718,0.08775854,0.12635928,0.100997455,0.08743461,0.17459884,0.029002199,0.0897994,0.08965603,0.1228242,0.0037135782,0.12388425,0.057941057,0.048607357,0.12249061,0.11148488,0.078438416,0.11152336,0.041031845,0.039174967,0.12263295,0.030267572,0.11895715,0.11391637,0.1193404,0.06528363,0.09436016,0.06861566
9,0.66281235,0.45408222,0.5685548,0.74666953,0.64389074,0.44475073,0.591934,0.577468,0.74391353,0.49683693,0.6047616,0.50238127,0.6698788,0.82492656,0.5570776,0.57091147,0.43612137,0.7780078,0.6032631,0.4126748,0.6504487,0.62443936,0.54847604,0.6990442,0.4789006,0.61769056,0.75265527,0.42473552,0.73254544,0.6786992,0.69099164,0.79768276,0.6564103,0.602701,0.6336385,0.7030901,0.6493122,0.61482507,0.5453421,0.42034504,0.5256648,0.45671886,0.5978423,0.58235157,0.5001468,0.6105203,0.60694146,0.46358916,0.75996786,0.6111321,0.73352015,0.64302385,0.5147718,0.7630758,0.69297236,0.56768036,0.3873186,0.5504281,0.40833655,0.57052696,0.42913836,0.51871204,0.50563174,0.64195335,0.53541005,0.5405984,0.49340716,0.45124093,0.64844644,0.58058256,0.6115313,0.5201442,0.6707768,0.5806337,0.74979544,0.75769436,0.6053624,0.8298763,0.5289504,0.7013829,0.45472306,0.5773756,0.52062863,0.6243652,0.6991471,0.69271713,0.37652764,0.49170318,0.5609659,0.5328457,0.6202988,0.4791761,0.72950953,0.64081556,0.45656908,0.5028766,0.58388424,0.6127165,0.64699656,0.6384417
10,0.486033,0.7353082,0.9251175,0.815409,0.83182657,0.85457575,0.60758877,0.7377697,0.63616276,0.71880937,0.8439142,0.93583876,0.91626734,0.7929454,0.57575923,0.7932692,0.61286086,0.7086137,0.8075709,0.68238443,0.69845796,0.7046568,0.5915513,0.58106625,0.72317535,0.75,0.5111468,0.5645448,0.61609983,0.6242164,0.563341,0.70317364,0.7089762,0.82426447,0.71333456,0.41642568,0.6838906,0.76437616,0.668449,0.7060192,0.6862693,0.5894785,0.49716622,0.65048754,0.8837617,0.45897788,0.6918854,0.49253252,0.6292555,0.76093006,0.7650476,0.7711111,0.7498045,0.78561753,0.8159407,0.46419168,0.94002277,0.7051265,0.876709,0.7952553,0.6426126,0.5657981,0.63334024,0.8333333,0.56868374,0.53913903,0.5906874,0.8543167,0.72936624,0.7261918,0.44198483,0.42365363,0.6117806,0.64160603,0.44728866,0.71788245,0.852561,0.6496328,0.50314826,0.4193196,0.47150895,0.5638273,0.60779464,0.66291684,0.6860831,0.4036345,0.85326856,0.76845086,0.76169723,0.7372173,0.80829173,0.66673774,0.5964692,0.798805,0.656416,0.7049819,0.6264862,0.7153504,0.59192485,0.79671186
